x,y,h,w,c_x,c_y,class
321.35927999999996,39.831333,248.25853999999998,86.55844,364,163,7
321.30927,40.112457,247.9913,86.77438000000001,364,164,7
321.44107,40.68243,245.91353999999998,86.49472,364,163,7
321.08746,39.381138,247.98407000000003,87.00867,364,163,7
321.14505,38.99643,247.31891000000002,86.64102,364,162,7
321.4299,40.422394,248.36437999999998,86.42154000000001,364,164,7
321.19644,40.264247999999995,248.67577999999997,86.437256,364,164,7
321.42422,40.150352000000005,248.20132,86.15845,364,164,7
320.8139,39.741929999999996,247.34874,87.24316400000001,364,163,7
322.44604,41.894238,233.37944,86.29382,365,158,7
320.90195,40.309883,247.00342,87.41091999999999,364,163,7
322.32773,42.095504999999996,233.59638999999999,86.357086,365,158,7
323.61273,41.571915000000004,233.36891,84.79266,366,158,7
320.74164,40.01538,247.51308999999998,87.3421,364,163,7
320.665,42.134315,232.94461,88.22916,364,158,7
321.95135,40.304302,247.29506,86.16324,365,163,7
321.24362,40.110825,247.62086000000002,86.87558,364,163,7
321.49246,40.19314,247.99002000000002,86.56841999999999,364,164,7
321.50165,40.349136,249.33687,86.68939,364,165,7
321.30862,39.313829999999996,249.02718,87.14398,364,163,7
321.3509,40.50297,247.175,86.81006,364,164,7
321.32732999999996,40.21776,247.55785,86.936646,364,163,7
322.0321,40.0975,235.94006000000002,86.3465,365,158,7
322.45242,40.78037,235.25574,86.33057,365,158,7
321.32806,39.888767,248.87502999999998,87.36258000000001,365,164,7
321.07877,39.19742,248.28711,87.35135,364,163,7
322.24854,40.799946000000006,234.59401,87.353546,365,158,7
322.20917000000003,42.432495,231.8887,86.328186,365,158,7
323.10222999999996,42.286755,232.96135,85.53595,365,158,7
321.60067999999995,40.079582,247.66571000000002,87.07504,365,163,7
323.1183,41.6734,233.11608999999999,85.81708,366,158,7
323.26572000000004,43.17483,232.42175,85.42319,365,159,7
322.3916,42.45337,232.86832,86.70889,365,158,7
321.5451,39.564370000000004,248.5509,87.13037,365,163,7
323.3452,43.647659999999995,231.9648,85.53537,366,159,7
321.46573,39.344590000000004,248.46016,87.67319,365,163,7
323.4723,41.99627,233.50988999999998,85.05975,366,158,7
322.9422,42.746536,232.12437000000003,86.04401,365,158,7
321.46848,40.259,248.53094,86.604095,364,164,7
320.9114,39.982307,247.71481,87.704926,364,163,7
321.46976,40.27498,247.30629,86.80585,364,163,7
321.508,39.14952,249.83812000000003,86.62530500000001,364,164,7
322.5633,42.975075,232.0228,85.76279,365,158,7
323.2687,42.445614,231.9892,85.53317,366,158,7
321.17096000000004,40.023537,244.85095,86.8913,364,162,7
321.19403,39.30319,247.50156,87.03058,364,163,7
321.12427,40.14885,247.13011,86.94098000000001,364,163,7
321.04474,39.17653,249.74309,87.05029,364,164,7
321.51477,40.028259999999996,247.37433,86.41205,364,163,7
321.43338,40.60707,249.7249,86.49332,364,165,7
321.05994,40.223194,247.66078,86.81479,364,164,7
320.7994,39.85893,247.27635,87.25799599999999,364,163,7
321.00226000000004,40.202034000000005,248.4524,86.91436999999999,364,164,7
321.07294,39.81125,247.2732,86.88983,364,163,7
320.86868,39.987602,248.63358,86.53146,364,164,7
320.90533,39.892216,248.34952,87.02832,364,164,7
320.88403,39.59686,246.4881,87.26941,364,162,7
320.73605,40.95517,247.2789,87.23422,364,164,7
320.7449,39.233707,249.55978,87.34801999999999,364,164,7
321.56023999999996,39.807759999999995,248.65223999999998,85.881775,364,164,7
321.4043,40.719640000000005,247.40317000000002,86.39053,364,164,7
321.1929,40.916634,246.50787000000003,86.6951,364,164,7
321.5437,41.57022,246.93127,85.801636,364,165,7
320.98615,40.420204,246.85019,86.355194,364,163,7
321.51056,40.67661,248.07025,86.01709,364,164,7
320.66357,41.172337,245.51613999999998,86.79175,364,163,7
320.54492,40.614779999999996,247.7175,86.87854,363,164,7
320.64617999999996,40.475609999999996,247.53817999999998,86.7522,364,164,7
320.84622,40.762653,247.2501,86.821014,364,164,7
320.83162999999996,41.371937,245.3282,86.66058000000001,364,164,7
320.83826,39.163013,247.21693,86.795135,364,162,7
320.56915,39.484406,244.4812,87.37335,364,161,7
320.50076,40.131184000000005,248.72713,86.72049,363,164,7
320.5312,40.206413,248.08594,86.93338,363,164,7
320.73978,40.859913,247.62746,86.60263,364,164,7
320.89178,40.114418,246.75673999999998,86.4039,364,163,7
321.09924,42.015137,238.22423999999998,86.43466,364,161,7
320.45535,40.82697,244.91995,87.13956,364,163,7
320.32416,40.444607,249.3487,86.99289,363,165,7
320.13167999999996,40.19178,246.53217,87.47952,363,163,7
319.94122000000004,40.60085,248.09679,87.384766,363,164,7
321.52862999999996,43.355713,233.6206,85.9404,364,160,7
319.89246,40.30768,247.46512,87.38616999999999,363,164,7
320.64232999999996,40.182536999999996,248.13866000000002,86.108765,363,164,7
319.964,41.37663,246.01881,86.85257,363,164,7
320.15045,40.638626,247.93141,87.0123,363,164,7
319.776,41.644207,246.25041000000002,87.916016,363,164,7
319.39716,41.230244,245.58232,88.076965,363,164,7
320.7466,44.936935,230.57063,87.16449,364,160,7
319.83463,40.285164,246.81335,87.92624,363,163,7
319.80005,40.831932,246.52353,87.58383,363,164,7
320.5597,43.768966999999996,232.03954,87.04779,364,159,7
319.78,40.471558,247.54431,87.74637,363,164,7
320.19952,44.745556,232.10143,87.87601,364,160,7
320.2058,40.593754,249.83447,86.62268,363,165,7
320.70856000000003,44.077156,231.70526,87.098694,364,159,7
319.97156,41.00461,246.80945,87.43316999999999,363,164,7
318.7366,44.520084000000004,230.21405,89.84436,363,159,7
320.58167000000003,39.88984,247.50452,86.85491999999999,364,163,7
320.565,43.827145,231.72925,87.170715,364,159,7
319.79712,39.950336,248.04082000000002,87.55951,363,163,7
320.2489,40.23169,246.33575,87.22394,363,163,7
319.99792,40.933456,247.03322000000003,87.24426,363,164,7
320.3212,39.473859999999995,247.39256,87.52371,364,163,7
320.23148,40.87778,246.91766,87.16165,363,164,7
321.76662999999996,44.4787,231.20748999999998,85.93002,364,160,7
320.3499,40.07931,247.69512999999998,86.98395,363,163,7
319.89316,39.956505,246.86255,87.45392,363,163,7
320.14092999999997,40.584812,247.86414,86.991455,363,164,7
321.0786,44.124984999999995,231.70237999999998,86.41556,364,159,7
320.11172,39.962883000000005,248.23071000000002,87.23096,363,164,7
320.76767,44.213654,230.5213,87.322174,364,159,7
320.42477,39.732727000000004,248.29108,86.92461999999999,363,163,7
319.9247,41.26648,245.33767999999998,86.98175,363,163,7
320.62823,44.77084,230.40121000000002,87.17267,364,159,7
319.8988,40.70499,247.11202999999998,87.349915,363,164,7
320.94263,40.108868,247.99184,86.331665,364,164,7
319.7589,40.213837,246.61789,88.09769,363,163,7
321.55338,45.758663,229.10367000000002,86.60513,364,160,7
320.6485,41.27495,247.20012000000003,86.64612,363,164,7
320.34787,40.221306,246.05933,87.285034,363,163,7
320.8634,44.752815000000005,230.8292,87.44516,364,160,7
320.0559,40.8412,247.3296,88.24823,364,164,7
320.21407999999997,40.303173,245.77156000000002,87.66745,364,163,7
320.21985,40.725372,246.15642999999997,88.16696,364,163,7
320.1398,40.768906,246.03416,87.91934,364,163,7
319.61798,40.0194,245.96936000000002,88.51437,363,163,7
320.17438,40.413395,247.7109,87.71457,364,164,7
320.60703,39.97198,248.62743999999998,87.17447,364,164,7
320.13715,46.30466,230.10504,87.94104,364,161,7
320.03222999999997,40.565414000000004,246.75212000000002,87.73804,363,163,7
320.36304,40.28412,246.75061000000002,87.85745,364,163,7
321.58032000000003,46.637283000000004,228.2234,86.80698000000001,364,160,7
321.65682999999996,43.05715,238.7836,86.03403,364,162,7
321.47747999999996,48.62786,225.73517,86.932434,364,161,7
320.6746,40.670615999999995,246.90512,86.98395,364,164,7
321.08414,40.08482,248.83754,86.75210600000001,364,164,7
321.22546,40.48243,247.64417000000003,87.05563000000001,364,164,7
321.52542,40.06445,249.05536,86.43094,364,164,7
321.3993,40.903529999999996,247.18502999999998,86.99719,364,164,7
321.62335,39.996128000000006,249.84262,86.469666,364,164,7
321.39743,40.378918,248.57314,87.08591,364,164,7
321.51068,39.563957,246.50858,86.609375,364,162,7
321.6654,39.784756,249.74521000000001,86.71405,365,164,7
321.43906,39.66515,247.53938,86.841034,364,163,7
322.21042,40.035496,247.23734,86.45108,365,163,7
321.8919,39.123787,248.88666,86.89276,365,163,7
321.91525,39.221059999999994,247.61691000000002,86.54651,365,163,7
321.69067,39.31196,249.33524,86.99840999999999,365,163,7
323.05606,42.643303,233.35986,85.635345,365,159,7
322.05438,38.563713,248.28806,86.458435,365,162,7
321.36053,38.746390000000005,247.56902999999997,87.63025,365,162,7
321.73456,38.769020000000005,249.18918,87.003815,365,163,7
322.23254,39.011520000000004,248.6913,86.55667,365,163,7
321.57092,38.675391999999995,248.02212999999998,87.53808599999999,365,162,7
321.3092,39.092316,249.68372000000002,87.843994,365,163,7
322.26794,38.828185999999995,250.11746000000002,86.62079,365,163,7
322.21484,38.834755,249.87337999999997,86.903564,365,163,7
321.6791,39.22876,249.0245,87.22134399999999,365,163,7
322.67014,38.7436,250.79688,86.2496,365,164,7
322.13547,39.654522,248.57295,86.95260999999999,365,163,7
322.02426,38.8698,249.88676,87.07245,365,163,7
321.57802999999996,38.535835,249.80382999999998,87.78381,365,163,7
323.89682,43.84132,231.43232999999998,86.01413000000001,366,159,7
323.16544,43.196090000000005,231.1389,86.25229,366,158,7
321.90857,39.990035999999996,246.55501,87.170654,365,163,7
324.534,44.846043,230.6907,85.24768,367,160,7
322.12482,39.13582,247.84312000000003,87.24056999999999,365,163,7
323.90967,43.276733,231.19156,85.48328000000001,366,158,7
323.62088,43.616432,231.03436000000002,86.16983,366,159,7
322.63293,43.175926000000004,232.35287000000002,86.73999,366,159,7
321.86633,39.108982,248.40164,87.49866,365,163,7
322.48846000000003,43.319885,231.33368,86.93359,365,158,7
321.5022,38.625656,250.57079,87.69382,365,163,7
323.75275,43.842079999999996,230.86667000000003,85.887085,366,159,7
321.7234,40.630844,247.27827000000002,87.46854,365,164,7
323.03482,43.22498,231.44644,86.31195,366,158,7
322.02893,39.492546000000004,248.06519,87.40344,365,163,7
322.46555,43.498608000000004,231.68309,87.59015,366,159,7
322.53494,45.051914000000004,229.16895,86.99887,366,159,7
322.05475,39.336006,248.43802000000002,86.5466,365,163,7
322.02954,39.624565000000004,247.982,87.20145,365,163,7
323.75473,44.24814,231.37627999999998,85.74582,366,159,7
323.2682,40.77865,239.10733,85.51553,366,160,7
321.9496,39.044525,248.91992000000002,86.86316,365,163,7
321.9347,39.97105,248.53522999999998,86.93457,365,164,7
322.2025,44.928329999999995,229.74842999999998,87.22345,365,159,7
322.9472,44.69181,230.01865,85.887085,365,159,7
323.1099,42.69466,232.68001,86.14938000000001,366,159,7
323.27725,45.123196,230.33892999999998,85.58182,366,160,7
322.65442,43.522488,230.7284,86.90292,366,158,7
323.008,45.793655,229.31682,86.62686,366,160,7
321.4989,39.70738,248.1216,87.223206,365,163,7
321.92145,39.113533000000004,247.36285,86.89444,365,162,7
321.75537,40.229186999999996,247.2489,86.80286,365,163,7
321.90277000000003,39.82405,246.75981000000002,86.41632,365,163,7
323.88492,44.889137,230.75177000000002,84.86429,366,160,7
323.1828,44.70902,229.7479,86.015045,366,159,7
321.72583,39.26239,249.25305,86.89014,365,163,7
322.28815,39.91356,248.10468999999998,86.20758000000001,365,163,7
321.96075,39.16496,248.42643999999999,86.20743,365,163,7
321.6066,40.183655,248.50656,86.73904399999999,364,164,7
321.54755,39.90688,245.44795,87.04315,365,162,7
321.53362999999996,40.34004,247.49867000000003,86.784485,364,164,7
321.20572000000004,38.84604,247.74423,87.300934,364,162,7
321.25305,40.932655,247.60211,87.35245,364,164,7
321.49097,40.568090000000005,246.3035,87.03537,365,163,7
322.0771,40.979305,245.97025,86.298096,365,163,7
321.4325,39.807972,246.88106000000002,86.93924,364,163,7
321.59503,40.220345,248.18701000000001,86.63745,364,164,7
321.53165,40.705605,246.84622000000002,86.72,364,164,7
321.74728,40.40178,246.53175,86.75458,365,163,7
321.79022000000003,40.649902000000004,245.37183,86.869415,365,163,7
321.7224,40.771378000000006,246.65037999999998,86.77014,365,164,7
322.0069,40.5996,247.31267999999997,86.03021,365,164,7
321.59958,39.63152,246.93864,86.87469499999999,365,163,7
320.9856,40.683647,249.38052000000002,87.46521,364,165,7
321.85767000000004,40.399776,246.89858999999998,86.578156,365,163,7
321.4554,40.809444,245.68326000000002,86.89383000000001,364,163,7
321.5727,40.62172,246.08112999999997,86.71706999999999,364,163,7
321.54355,39.97806,247.27808,86.60202,364,163,7
321.71802,40.904990000000005,245.09079,86.4751,364,163,7
321.60098,40.083576,246.57237,86.42026,364,163,7
320.98026,40.028057000000004,247.87022000000002,87.12555,364,163,7
321.423,41.464733,244.49643999999998,86.728424,364,163,7
321.31347999999997,39.980579999999996,244.88261,87.10155999999999,364,162,7
321.66864,39.773556,246.78857000000002,86.6391,364,163,7
321.4248,39.294090000000004,249.01437,86.85095,364,163,7
321.66165,39.960766,245.90437000000003,86.592865,364,162,7
321.28432999999995,39.059185,249.5092,86.93216,364,163,7
321.21677,39.960552,246.70897000000002,86.97653000000001,364,163,7
321.1661,39.566833,248.50201,86.56769,364,163,7
321.226,39.578705,249.99817000000002,86.44977,364,164,7
321.38626,40.455208,249.02051,86.01849,364,164,7
321.51453,39.497223,248.1622,85.98178,364,163,7
321.1089,39.735146,247.7377,86.627014,364,163,7
320.82482999999996,40.125305,244.69373,86.55951,364,162,7
320.64105,39.990134999999995,247.13141000000002,86.53378000000001,363,163,7
321.04523,39.4069,248.6464,86.54422,364,163,7
321.4901,39.785988,246.04962,86.56909,364,162,7
322.19284,39.80773,245.59682999999998,85.45102,364,162,7
322.04227000000003,39.2691,247.39331,85.58804,364,162,7
321.7978,38.721470000000004,245.28381000000002,86.24432,364,161,7
322.60587000000004,38.497383,247.16988999999998,85.01434,365,162,7
322.06113,39.38606,247.06922999999998,85.33511,364,162,7
322.1971,39.775143,248.27899,85.00333,364,163,7
322.78833,39.264034,248.45397999999997,84.10022,364,163,7
322.66238,39.62726,246.24202999999997,83.83609,364,162,7
323.15765,40.23033,246.81062000000003,82.50030500000001,364,163,7
324.64542,44.229748,234.51656,80.064545,364,161,7
325.34195,43.32327,234.07129,78.98682,364,160,7
324.9698,41.7244,241.70873999999998,78.6405,364,162,7
327.21222,44.856303999999994,232.06862,75.0683,364,160,7
328.43835,43.620815,240.33206,74.71454,365,163,7
329.9905,44.554745000000004,236.89557000000002,71.79907,365,163,7
329.87015,44.504191999999996,237.90541000000002,70.90365600000001,365,163,7
331.8121,45.404334999999996,240.44724,69.07852,366,165,7
334.27576,44.882664,239.88431,67.28516,367,164,7
335.1746,45.054302,238.78874,66.055695,368,164,7
334.1606,43.997555,239.05511,66.87314,367,163,7
333.10693,43.915306,239.11803999999998,68.75683599999999,367,163,7
334.82422,44.79506,239.41593999999998,65.604095,367,164,7
333.53204,43.617584,240.88672000000003,67.78931,367,164,7
333.3416,44.097134000000004,241.62836000000001,68.71905500000001,367,164,7
334.0817,43.22631,244.93793,68.76584,368,165,7
333.28046,43.178672999999996,244.4078,69.89556999999999,368,165,7
331.4115,41.916855,237.99657000000002,70.504425,366,160,7
330.33606000000003,43.78409,239.65784,73.36499,367,163,7
330.1959,46.369106,237.18233999999998,74.180176,367,164,7
329.2352,50.2821,235.5368,76.30881,367,168,7
325.55725,53.37286999999999,231.34063999999998,79.91986,365,169,7
324.27008,54.332730000000005,232.22797000000003,81.92618,365,170,7
323.6634,54.823013,230.9869,83.63019,365,170,7
322.4502,55.80498000000001,230.19249,85.06534,364,170,7
322.31976000000003,56.28819,229.79792999999998,85.95648,365,171,7
318.84918,56.036503,225.00787000000003,90.3273,364,168,7
318.27438,55.97425500000001,225.6266,92.27713,364,168,7
317.24005,56.778659999999995,223.19855,94.31702,364,168,7
319.01306,57.61156,224.17711,93.3313,365,169,7
323.59924,57.960269999999994,224.48737000000003,88.99014,368,170,7
322.9594,58.606403,220.90111000000002,91.42681999999999,368,169,7
324.00146,56.76125,218.61479,90.394165,369,166,7
323.20758,58.472007999999995,217.51556000000002,92.44031,369,167,7
324.53902999999997,57.74951,216.56177000000002,91.25293,370,166,7
323.66272000000004,50.56597,225.40561,90.30651999999999,368,163,7
324.37282999999996,50.612732,227.3807,87.95328,368,164,7
322.8855,51.126053000000006,225.99732999999998,90.67334,368,164,7
324.10712,51.501682,227.22034,88.14249000000001,368,165,7
320.98992999999996,51.350483000000004,227.93239,89.252625,365,165,7
316.4356,52.855675,223.41666,91.67336999999999,362,164,7
318.13043,52.250668,226.78488,87.98635999999999,362,165,7
314.1821,51.95791,226.28222999999997,90.018585,359,165,7
313.0835,51.97793,226.81447999999997,89.02054,357,165,7
312.35092000000003,51.091076,228.00992999999997,90.27518,357,165,7
311.0767,50.902832000000004,228.44574,90.2009,356,165,7
311.8589,50.246086,228.31561000000002,86.57605,355,164,7
311.56995,49.292365999999994,232.09673999999998,84.11804000000001,353,165,7
311.98004,52.73539,227.56516000000002,80.18472,352,166,7
310.1351,53.09035,227.91862000000003,80.48648,350,167,7
308.63385,52.957962,227.73824,79.42374000000001,348,166,7
308.21066,52.743106999999995,227.29998999999998,77.722595,347,166,7
307.0686,52.944559999999996,225.5212,77.716736,345,165,7
299.38004,50.822433000000004,227.94109,76.113434,337,164,7
309.5941,45.305756,231.37317000000002,77.37921,348,160,7
311.28542999999996,48.936638,226.4656,72.18151999999999,347,162,7
312.40665,46.838478,229.32532,72.52603,348,161,7
313.45867999999996,46.206364,231.00726,72.35906999999999,349,161,7
314.80527,46.379284000000006,231.1274,72.04489000000001,350,161,7
317.03455,45.983383,233.36513,69.57953,351,162,7
319.42432,47.325559999999996,228.56006000000002,66.967865,352,161,7
320.53586,46.793568,228.45226,67.28854,354,161,7
323.0166,48.314545,229.26233,64.86746,355,162,7
322.26732999999996,50.863464,224.84555,63.010376,353,163,7
324.71677,49.509846,226.06944,61.118225,355,162,7
325.8649,47.24596,229.16206,60.669647,356,161,7
325.68005,48.061146,226.86256,61.157867,356,161,7
324.6892,46.803490000000004,230.53525,63.0047,356,162,7
324.64477999999997,48.77113,226.91893,62.457153000000005,355,162,7
324.93036,47.539295,229.52393999999998,61.55334499999999,355,162,7
324.75574,48.073914,227.57922000000002,61.372803000000005,355,161,7
323.13452,48.65185,227.39227000000002,64.63898,355,162,7
323.99725,48.589079999999996,226.73895,63.876647999999996,355,161,7
324.0677,48.246567,228.00352,64.17609,356,162,7
324.63535,48.537735,226.32655,63.708527000000004,356,161,7
325.12985,47.0443,228.10893,62.849,356,161,7
324.46783,47.159058,228.22064,63.814636,356,161,7
325.3326,45.288154999999996,230.23932000000002,62.324493000000004,356,160,7
324.2905,46.338646000000004,228.36077999999998,63.26416,355,160,7
323.60468,46.185234,230.76672000000002,64.94635,356,161,7
324.09967,46.587833,228.94275,64.00329599999999,356,161,7
323.436,48.063835,227.32877000000002,65.0871,355,161,7
323.08322000000004,47.69569,228.91322000000002,64.89404,355,162,7
322.928,47.182559999999995,229.1932,64.66156,355,161,7
322.32965,47.48887,228.87978999999999,64.26874000000001,354,161,7
322.44855,47.93847,227.3966,62.03586,353,161,7
321.8121,47.040752000000005,230.85487,63.103302,353,162,7
321.9736,45.59422,231.05492,61.868317000000005,352,161,7
320.44846,45.740124,231.16523999999998,63.323853,352,161,7
319.07382,47.442833,229.16687000000002,63.185759999999995,350,162,7
317.7025,45.932964,230.70879,64.48595999999999,349,161,7
317.54453,45.79781,229.73472999999998,63.7836,349,160,7
316.09827,45.607659999999996,228.78256000000002,64.25659,348,159,7
316.4779,43.53407,232.77544,65.3298,349,159,7
314.75732,47.061344,228.29095,64.33539,346,161,7
312.885,46.337334000000006,229.73427999999998,67.403534,346,161,7
310.89599999999996,46.087776,227.41302000000002,70.31647,346,159,7
310.71994,43.813927,231.02444,70.55847,345,159,7
308.81067,41.284504,234.372,77.068726,347,158,7
308.18265,41.560085,234.2023,78.19397,347,158,7
307.7348,42.723290000000006,233.36992999999998,78.768005,347,159,7
307.90707000000003,55.041059999999995,224.48036000000002,76.28952,346,167,7
308.3383,53.999977,225.71555,76.96051,346,166,7
306.473,39.895126,238.9629,81.61197,347,159,7
306.44473,40.223564,241.08514,82.82529,347,160,7
307.02414,40.634865000000005,241.76962000000003,83.85568,348,161,7
306.86438,40.287323,240.9386,84.73563,349,160,7
307.7751,40.533157,244.26567000000003,85.06026999999999,350,162,7
307.5658,40.07366,247.80803999999998,86.96979,351,163,7
311.08797999999996,41.750908,239.2445,82.09778,352,161,7
311.34137000000004,44.629653999999995,234.99095,79.964294,351,162,7
312.47104,45.742744,236.96392999999998,79.71146,352,164,7
313.28098,45.76977,234.1059,77.85828000000001,352,162,7
312.4486,46.295986,233.36166,78.88513,351,162,7
311.17938,37.631607,246.22643,82.83768,352,160,7
311.1623,39.113087,244.9969,84.07544,353,161,7
311.52518,39.434437,244.88703999999998,83.47211,353,161,7
311.61697000000004,40.238686,243.59589,83.38699,353,162,7
310.90567000000004,39.878997999999996,243.94016000000002,83.43826,352,161,7
311.19147000000004,38.30585,247.38962,83.72125,353,162,7
311.92587000000003,46.065909999999995,235.33801,80.33493,352,163,7
312.05523999999997,45.680965,235.263,80.57306,352,163,7
312.11523,45.27,236.13191,80.267426,352,163,7
311.85117,47.910088,233.32904,82.01077,352,164,7
311.89716,40.532944,244.92049,82.53305,353,162,7
312.74054,45.04891,237.10771,80.58279399999999,353,163,7
313.4395,45.634646999999994,235.09836,80.04706,353,163,7
314.2268,45.816338,235.64947999999998,78.73688,353,163,7
312.28087999999997,39.987274,244.34942999999998,83.05618,353,162,7
312.64685,44.663494,237.88547999999997,80.381714,352,163,7
313.04803,46.258213,234.65872000000002,79.78820999999999,352,163,7
313.05045,46.004985999999995,235.5436,80.40961,353,163,7
312.80927,46.45179,234.96947999999998,81.71704,353,163,7
312.78525,44.820484,236.30495,81.48156999999999,353,162,7
312.9006,44.763313000000004,236.93497000000002,81.36999499999999,353,163,7
313.63605,44.98475,236.22382000000002,81.24191,354,163,7
313.881,45.2159,233.8958,81.27112,354,162,7
313.70468,44.50792,236.06367000000003,82.616425,355,162,7
313.10165,44.834183,237.43547,84.24332,355,163,7
314.00723,44.179424,236.86855,82.76263399999999,355,162,7
313.5207,46.467957,233.56192000000001,84.71533000000001,355,163,7
313.29184,46.089764,234.63617999999997,84.849335,355,163,7
315.06677,44.580967,234.77097,82.94592,356,161,7
315.0169,42.80369,237.08119,83.61401,356,161,7
315.6211,46.00535,231.71117999999998,84.01720999999999,357,161,7
315.08456,45.838932,233.00015,85.01907,357,162,7
316.0336,46.51997,231.06175,85.19570999999999,358,162,7
316.48962,47.18291,231.52446,85.249725,359,162,7
315.32162,47.376022,232.21196,87.5484,359,163,7
316.4482,47.915924,231.02988,87.67905,360,163,7
317.94125,47.39208,232.71077000000002,86.34006,361,163,7
318.33258,47.236183000000004,231.34527999999997,87.29425,361,162,7
318.72226,48.306156,229.39664,87.825714,362,163,7
319.3781,47.70456,228.47988999999998,87.866,363,161,7
318.71227999999996,48.481316,228.97357000000002,89.69699,363,162,7
318.96884,47.744743,228.63152999999997,89.91104,363,162,7
319.91565,48.23297,230.02216,88.30536,364,163,7
319.91534,47.850945,229.4235,88.72446,364,162,7
317.6044,41.156729999999996,252.54397999999998,91.250275,363,167,7
319.84442,48.972023,227.40906,89.76648,364,162,7
318.01703,40.758205,251.36386000000002,92.27225,364,166,7
318.20026,39.766216,251.493,92.04241999999999,364,165,7
316.63815,39.745315999999995,250.21999,93.98250999999999,363,164,7
315.65692,37.78669,252.47171,96.00247,363,164,7
315.70977999999997,38.973957,252.85616000000002,96.06998,363,165,7
315.3861,39.08279,253.96599999999998,95.455444,363,166,7
313.50797,39.38746,253.94785,97.20065,362,166,7
310.4385,39.623965999999996,254.52905,100.38333,360,166,7
309.84665,39.24933,257.1936,100.07095,359,167,7
313.41556,37.69379,251.92969,97.394684,362,163,7
312.8416,39.108612,249.10355,97.333496,361,163,7
313.60568,39.707836,252.37129,96.52283,361,165,7
311.80365,38.104492,251.26086,98.48602,361,163,7
312.37857,38.185829999999996,253.24405,97.06137,360,164,7
312.85876,37.712115999999995,254.34721000000002,97.397766,361,164,7
310.82947,39.53147,254.7525,97.8183,359,166,7
312.03995,39.432204999999996,254.11632000000003,96.717224,360,166,7
309.36742999999996,38.885277,252.25964,99.210144,358,165,7
310.07403999999997,39.255179999999996,249.0109,97.30646,358,163,7
311.56195,38.816544,250.49022000000002,95.2666,359,164,7
319.66565,39.777015999999996,249.63596,87.21817,363,164,7
319.21136,40.074677,248.83542000000003,87.48529,362,164,7
318.2573,42.31646,234.48157,88.82767,362,159,7
316.02948,39.96852,239.57787000000002,91.44281,361,159,7
313.8848,42.77006,233.49544,92.49924,360,159,7
312.63556,42.620007,233.15309,93.769226,359,159,7
311.28726,43.076714,234.89632999999998,93.621185,358,160,7
312.79416000000003,45.049583,231.40582,91.0907,358,160,7
312.39513999999997,43.58443,232.94138999999998,88.88916,356,160,7
314.32297,44.588177,231.67241,86.37716999999999,357,160,7
313.73,42.656364,234.40375,85.59683000000001,356,159,7
314.0283,44.062695,233.4553,85.23718000000001,356,160,7
312.52997,47.62705,230.07428,84.68262,354,162,7
310.65564,48.102806,230.56326,84.779236,353,163,7
311.92505,45.384342,232.7439,81.01654,352,161,7
311.92258,44.282333,234.66304,80.54220600000001,352,161,7
311.1639,45.1753,232.96077999999997,80.03027,351,161,7
309.0716,40.46715,248.14775,86.9787,352,164,7
308.4231,40.168175,248.68918,86.671875,351,164,7
309.4222,47.210476,231.00455,80.44516,349,162,7
310.2773,47.50508,232.16698,79.17383000000001,349,163,7
307.57675,42.422733,240.95467999999997,83.42499000000001,349,162,7
307.63562,42.312943,241.50328,82.104675,348,163,7
307.05075,43.117847,237.86787,81.92352,348,162,7
310.44714,46.25696,230.78946000000002,71.07471,345,161,7
310.62134,47.679961999999996,228.41235,69.88663000000001,345,161,7
311.09586,47.463505,228.52136000000002,70.72589,346,161,7
312.31525,46.63201,229.85943999999998,68.54358,346,161,7
313.47083,47.325375,229.89291,66.36835,346,162,7
312.74643,47.09813,231.14021,66.66513,346,162,7
312.95092999999997,48.163123999999996,230.47957999999997,65.98709000000001,345,163,7
313.24722,45.863457000000004,232.81781,66.06436,346,162,7
314.11615,47.576565,231.31937000000002,65.11151,346,163,7
313.69696,47.80705,232.53526000000002,66.19995,346,164,7
313.34985,48.394123,230.91939,66.07245,346,163,7
313.51172,48.378574,230.49312999999998,66.92322,346,163,7
313.2803,47.056583,231.95886000000002,67.44803,347,163,7
312.46252000000004,44.616673,235.13025,68.14142,346,162,7
311.74933,45.6362,232.74829,68.14846999999999,345,162,7
310.51074,43.898872,234.61026,70.60280999999999,345,161,7
309.08902,47.458459999999995,228.42694,72.961334,345,161,7
309.45215,47.198174,229.21252,72.49054,345,161,7
310.5879,48.408394,231.26108,71.58203,346,164,7
311.14178,47.242844,230.93825,71.27429000000001,346,162,7
310.88953,46.382103,232.52725,71.28409,346,162,7
310.82065,46.665123,233.12567,71.66376,346,163,7
310.85626,47.160946,232.15527000000003,70.71341,346,163,7
309.43082000000004,46.445568,230.72502000000003,72.28491,345,161,7
308.43478,42.467620000000004,242.9143,83.01697,349,163,7
308.7139,42.612246999999996,243.0968,84.85141,351,164,7
308.927,40.26332,247.43175,86.310974,352,163,7
309.65155,41.148590000000006,245.63611,88.45987,353,163,7
310.6345,39.601307,247.08827000000002,88.504486,354,163,7
310.1595,40.968433000000005,245.6595,89.67728000000001,354,163,7
313.49062999999995,43.394802,233.95471,85.68643,356,160,7
312.36694,37.799490000000006,246.42700000000002,89.90524,357,161,7
312.57556,38.828185999999995,246.47876000000002,90.13928,357,162,7
